Sentence,Token,Tag
2197,دعاهم,O
2197,ف,O
2197,لمحكمة,O
2197,علا,O
2197,ود,O
2197,خرق,O
2197,د,O
2197,لقانون,O
2197,د,O
2197,لعلامة,O
2197,تّيجارية,O
2197,،,O
2197,حيت,O
2197,ستعملو,O
2197,سميتو,O
2197,بلا,O
2197,لموافقة,O
2197,ديالو,O
2197,.,O
2198,كوپاݣ,B-ORG
2198,تارودانت,I-ORG
2198,(,O
2198,ختيصار,O
2198,ل,O
2198,سّمية,O
2198,ديالها,O
2198,ب,O
2198,ل,O
2198,فرانساوية,B-MISC
2198,Coopérative,B-ORG
2198,Agricole,I-ORG
2198,de,I-ORG
2198,Taroudant,I-ORG
2198,),O
2198,و,O
2198,اللي,O
2198,معروفة,O
2198,كْتر,O
2198,ب,O
2198,السمية,O
2198,التجارية,O
2198,ديالها,O
2198,كوپاݣ,B-ORG
2198,COPAG,B-ORG
2198,هي,O
2198,تعاونية,O
2198,فلاحية,O
2198,مغريبية,B-MISC
2198,كاتعتابر,O
2198,من,O
2198,أكبر,O
2198,المنتجين,O
2198,الفلاحيين,O
2198,و,O
2198,من,O
2198,أكبر,O
2198,الفاعلين,O
2198,ف,O
2198,الصناعات,O
2198,الغدائية,O
2198,ف,O
2198,المغريب,B-LOC
2198,.,O
2199,المقر,O
2199,ديالها,O
2199,كاين,O
2199,ف,O
2199,تارودانت,B-LOC
2199,و,O
2199,عندها,O
2199,نشاط,O
2199,ف,O
2199,لمغريب,B-LOC
2199,كامل,O
2199,.,O
2200,هي,O
2200,من,O
2200,بين,O
2200,أكبر,O
2200,40,O
2200,مقاولة,O
2200,ف,O
2200,المغريب,B-LOC
2200,.,O
2201,التعاونية,O
2201,بدات,O
2201,ف,O
2201,1987,O
2201,و,O
2201,كانو,O
2201,المؤسسين,O
2201,ديالها,O
2201,توفيق,O
2201,الحاج,B-PER
2201,احمد,I-PER
2201,و,O
2201,مولاي,B-PER
2201,احمد,I-PER
2201,الولتيتي,I-PER
2201,.,O
2202,كانت,O
2202,ف,O
2202,البدية,O
2202,ديالها,O
2202,فيها,O
2202,غير,O
2202,21,O
2202,فلاح,O
2202,و,O
2202,كبرات,O
2202,باش,O
2202,تجمع,O
2202,حاليا,O
2202,اكتر,O
2202,من,O
2202,14,O
2202,ألف,O
2202,فلاح,O
2202,و,O
2202,منتج,O
2202,فلاحي,O
2202,.,O
2203,عدد,O
2203,الناس,O
2203,اللي,O
2203,خدامين,O
2203,فيها,O
2203,ب,O
2203,شكل,O
2203,مباشر,O
2203,:,O
2203,5800,O
2203,-,O
2203,بشكل,O
2203,غير,O
2203,مباشر,O
2203,:,O
2203,50,O
2203,ألف,O
2203,.,O
2204,عدد,O
2204,نقط,O
2204,لبيع,O
2204,:,O
2204,46,O
2204,ألف,O
2204,.,O
2205,عدد,O
2205,لوكالات,O
2205,التجارية,O
2205,:,O
2205,15,O
2205,.,O
2206,مساحة,O
2206,د,O
2206,زراعة,O
2206,الحوامض,O
2206,:,O
2206,6700,O
2206,هكتار,O
2206,-,O
2206,إنتاج,O
2206,الحوامض,O
2206,:,O
2206,120,O
2206,ألف,O
2206,طنّ,O
2206,ف,O
2206,لعام,O
2206,.,O
2207,مساحة,O
2207,د,O
2207,زراعة,O
2207,د,O
2207,لخضرة,O
2207,و,O
2207,لفواكه,O
2207,:,O
2207,500,O
2207,هكتار,O
2207,-,O
2207,لإنتاج,O
2207,:,O
2207,40,O
2207,ألف,O
2207,طنّ,O
2207,.,O
2208,لكسيبة,O
2208,:,O
2208,89,O
2208,ألف,O
2208,د,O
2208,لبݣر,O
2208,(,O
2208,فيهوم,O
2208,60,O
2208,ألف,O
2208,بݣرة,O
2208,د,O
2208,لحليب,O
2208,),O
2208,.,O
2209,إنتاج,O
2209,لحليب,O
2209,:,O
2209,280,O
2209,لف,O
2209,طنّ,O
2209,ف,O
2209,لعام,O
2209,.,O
2210,لبريڤي,O
2210,(,O
2210,ولاً,O
2210,لمدراسة,O
2210,د,O
2210,لفلوس,O
2210,),O
2210,هو,O
2210,نوع,O
2210,من,O
2210,لمدارس,O
2210,لي,O
2210,كيقراو,O
2210,فيهم,O
2210,تلامد,O
2210,ب,O
2210,لفلوس,O
2210,.,O
2211,لميزانية,O
2211,ديال,O
2211,هاد,O
2211,لمدارس,O
2211,كاتجي,O
2211,مباشرة,O
2211,من,O
2211,لفلوس,O
2211,ديال,O
2211,لوالدين,O
2211,ديال,O
2211,تلامد,O
2211,،,O
2211,عكس,O
2211,لمدارس,O
2211,العمومية,O
2211,لي,O
2211,كاتجي,O
2211,لميزانية,O
2211,ديالها,O
2211,عبر,O
2211,لحكومة,O
2211,من,O
2211,فلوس,O
2211,ضرائب,O
2211,.,O
2212,تاونات,B-LOC
2212,،,O
2212,جهة,O
2212,فاس,B-LOC
2212,مكناس,B-LOC
2212,،,O
2212,ساكنين,O
2212,فيها,O
2212,8019,O
2212,واحد,O
2212,،,O
2212,على,O
2212,حسب,O
2212,لإحصاء,O
2212,لعام,O
2212,2014,O
2212,.,O
2213,نسبة,O
2213,لأمية,O
2213,(,O
2213,نّاس,O
2213,لّي,O
2213,ما,O
2213,كايعرفوش,O
2213,يقراو,O
2213,ولا,O
2213,يكتبو,O
2213,),O
2213,:,O
2213,62,O
2213,%,O
2213,نسبة,O
2213,سّكان,O
2213,لّي,O
2213,قاريين,O
2213,فوق,O
2213,تّانوي,O
2213,(,O
2213,تانوي,O
2213,و,O
2213,جامعة,O
2213,),O
2213,:,O
2213,2,O
2213,",",O
2213,8,O
2213,%,O
2213,نسبة,O
2213,نّاس,O
2213,نّشيطين,O
2213,(,O
2213,لّي,O
2213,يقدرو,O
2213,يخدمو,O
2213,),O
2213,:,O
2213,45,O
2213,",",O
2213,8,O
2213,%,O
2213,نسبة,O
2213,لبطالة,O
2213,(,O
2213,نّاس,O
2213,لّي,O
2213,ما,O
2213,خدامينش,O
2213,و,O
2213,تايقلبو,O
2213,على,O
2213,خدمة,O
2213,),O
2213,:,O
2213,6,O
2213,",",O
2213,3,O
2213,%,O
2213,نسبة,O
2213,نّاس,O
2213,اللي,O
2213,خدامين,O
2213,ف,O
2213,دّولة,O
2213,(,O
2213,ولا,O
2213,لعاطلين,O
2213,اللي,O
2213,سبق,O
2213,ليهوم,O
2213,خدمو,O
2213,),O
2213,:,O
2213,1,O
2213,",",O
2213,6,O
2213,%,O
2213,نسبة,O
2213,نّاس,O
2213,اللي,O
2213,خدامين,O
2213,في,O
2213,لقطاع,O
2213,لخاص,O
2213,(,O
2213,ولا,O
2213,لعاطلين,O
2213,اللي,O
2213,سبق,O
2213,ليهوم,O
2213,خدمو,O
2213,),O
2213,:,O
2213,23,O
2213,",",O
2213,6,O
2213,%,O
2213,لّبسة,O
2213,لْجوية,O
2213,د,O
2213,لْغطيس,O
2213,(,O
2213,ب,O
2213,نݣليزية,B-MISC
2213,Atmospheric,O
2213,diving,O
2213,suit,O
2213,),O
2213,هوّا,O
2213,لبسة,O
2213,ل,O
2213,شخص,O
2213,واحد,O
2213,كتشبه,O
2213,ل,O
2213,درع,O
2213,د,O
2213,صّفيح,O
2213,ؤ,O
2213,كتستعمل,O
2213,ف,O
2213,لغطيس,O
2213,لغارق,O
2213,.,O
2214,لبشرية,O
2214,ؤلا,O
2214,لإنسانية,O
2214,ؤلا,O
2214,تابنادمية,O
2214,هيّا,O
2214,لمجموع,O
2214,د,O
2214,بنادم,O
2214,(,O
2214,ؤلا,O
2214,باشار,O
2214,ؤلا,O
2214,إنسان,O
2214,),O
2214,،,O
2214,لّي,O
2214,هوما,O
2214,أفراد,O
2214,كينتاميو,O
2214,ل,O
2214,نّوع,O
2214,ديال,O
2214,لهوموساپيان,O
2214,،,O
2214,لّي,O
2214,هوّا,O
2214,آخر,O
2214,نوع,O
2214,باقي,O
2214,فوق,O
2214,لأرض,O
2214,ديال,O
2214,ݣنس,O
2214,لهومو,O
2214,ؤ,O
2214,أكتر,O
2214,نوع,O
2214,ف,O
2214,تّنضيمة,O
2214,د,O
2214,لّوليّات,O
2214,منتاشر,O
2214,فوق,O
2214,لأرض,O
2214,،,O
2214,ؤ,O
2214,تّعداد,O
2214,ديالو,O
2214,هوّا,O
2214,تقريبا,O
2214,7,O
2214,.,O
2215,9,O
2215,مليار,O
2215,فرد,O
2215,ل,O
2215,حد,O
2215,ليوم,O
2215,.,O
2216,لبشير,B-PER
2216,السكيرج,I-PER
2216,تزاد,O
2216,نهار,O
2216,لخميس,O
2216,26,B-MISC
2216,ماي,I-MISC
2216,1939,I-MISC
2216,ف,O
2216,طانجا,B-LOC
2216,،,O
2216,و,O
2216,مات,O
2216,نهار,O
2216,28,B-MISC
2216,يناير,I-MISC
2216,2021,I-MISC
2216,ف,O
2216,لميريكان,B-LOC
2216,،,O
2216,هوا,O
2216,ممتل,O
2216,مغريبي,B-MISC
2216,،,O
2216,متل,O
2216,فبزاف,O
2216,د,O
2216,لأعمال,O
2216,ف,O
2216,لمسرح,O
2216,والسينما,O
2216,والتلفزيون,O
2216,،,O
2216,من,O
2216,بين,O
2216,أشهر,O
2216,أعمال,O
2216,لي,O
2216,دار,O
2216,:,O
2216,الحاج,B-PER
2216,مختار,I-PER
2216,الصولدي,I-PER
2216,وفيلم,O
2216,لالة,B-MISC
2216,حبي,I-MISC
2216,و,O
2216,فيلم,O
2216,البحت,B-MISC
2216,عن,I-MISC
2216,زوج,I-MISC
2216,امرأتي,I-MISC
2216,وسيتكوم,O
2216,حراز,B-MISC
2216,أيامي,I-MISC
2216,.,O
2217,مات,O
2217,السكيرج,O
2217,ف,O
2217,ليلة,O
2217,د,O
2217,لخميس,O
2217,29,B-MISC
2217,يناير,I-MISC
2217,2021,I-MISC
2217,(,O
2217,81,O
2217,عام,O
2217,),O
2217,،,O
2217,بسبب,O
2217,تأتيرات,O
2217,ڤيروس,O
2217,كورونا,B-MISC
2217,،,O
2217,ف,O
2217,مدينة,O
2217,أورلانضو,B-LOC
2217,لميريكانية,B-MISC
2217,،,O
2217,كان,O
2217,كايسكن,O
2217,فيها,O
2217,هادي,O
2217,أعوام,O
2217,،,O
2217,و,O
2217,بضبط,O
2217,فاش,O
2217,عتازل,O
2217,لفن,O
2217,.,O
2218,لحماية,O
2218,لمغريب,B-LOC
2218,(,O
2218,ب,O
2218,لفرانساوية,B-MISC
2218,:,O
2218,Protectorat,B-MISC
2218,français,I-MISC
2218,au,I-MISC
2218,Maroc,I-MISC
2218,),I-MISC
2218,،,O
2218,اللي,O
2218,تسما,O
2218,تا,O
2218,لإستعمار,O
2218,لفرانساوي,B-MISC
2218,على,O
2218,لمغريب,B-LOC
2218,،,O
2218,كان,O
2218,هو,O
2218,النظام,O
2218,اللي,O
2218,طبقاتو,O
2218,فرانسا,B-LOC
2218,على,O
2218,لبلايص,O
2218,د,O
2218,لمغريب,B-LOC
2218,اللي,O
2218,حتلاّتهم,O
2218,من,O
2218,30,B-MISC
2218,مارس,I-MISC
2218,1912,I-MISC
2218,ل,O
2218,2,B-MISC
2218,مارس,I-MISC
2218,1956,I-MISC
2218,.,O
2219,بدات,O
2219,لحماية,O
2219,لفرانساوية,B-MISC
2219,على,O
2219,لمغريب,B-LOC
2219,نيشان,O
2219,ما,O
2219,بين,O
2219,ما,O
2219,تسينات,O
2219,لمعاهدة,O
2219,د,O
2219,لحماية,O
2219,ما,O
2219,بين,O
2219,السلطان,O
2219,مولاي,B-PER
2219,حفيظ,I-PER
2219,ولحكومة,O
2219,د,O
2219,فرانسا,B-LOC
2219,ف,O
2219,1912,O
2219,.,O
2220,قسّمات,O
2220,هاد,O
2220,لمعاهدة,O
2220,لمغريب,B-LOC
2220,لبزّاف,O
2220,ديال,O
2220,الطراف,O
2220,،,O
2220,و,O
2220,عطات,O
2220,لفرانسا,B-LOC
2220,لحق,O
2220,باش,O
2220,تحكم,O
2220,لوسط,O
2220,د,O
2220,لمغريب,B-LOC
2220,(,O
2220,من,O
2220,لمنطقة,O
2220,د,O
2220,عرباوة,O
2220,ف,O
2220,الشمال,O
2220,تال,O
2220,حدا,O
2220,طرفاية,B-LOC
2220,ف,O
2220,لجنوب,O
2220,وحتى,O
2220,لمنطقة,O
2220,السعيدية,B-LOC
2220,وبركان,B-LOC
2220,فالشرق,O
2220,),O
2220,.,O
2221,الجوايه,O
2221,لاخرين,O
2221,(,O
2221,بحال,O
2221,الريف,B-LOC
2221,من,O
2221,زايو,O
2221,حتى,O
2221,لتطوان,B-LOC
2221,),O
2221,كانو,O
2221,تابعين,O
2221,للحماية,O
2221,الصبليونية,B-MISC
2221,،,O
2221,إلا,O
2221,لمدينة,O
2221,ديال,O
2221,طنجة,B-LOC
2221,،,O
2221,اللي,O
2221,كان,O
2221,عندها,O
2221,وضع,O
2221,دولي,O
2221,،,O
2221,و,O
2221,كانو,O
2221,تيسيّروها,O
2221,7,O
2221,د,O
2221,لبلدان,O
2221,.,O
2222,لسجبوت,O
2222,(,O
2222,سميّة,O
2222,لأصلية,O
2222,Lsjbot,O
2222,),O
2222,هوّا,O
2222,بوت,O
2222,لي,O
2222,كيصاوب,O
2222,لمقالات,O
2222,بشكل,O
2222,ؤطوماتيكي,O
2222,ختارعو,O
2222,سڤيركر,B-PER
2222,يوهانسون,I-PER
2222,.,O
2223,هاد,O
2223,لبوت,O
2223,قاد,O
2223,تقريبان,O
2223,نّص,O
2223,د,O
2223,لمقالات,O
2223,ديال,O
2223,ويكيپيديا,B-ORG
2223,ب,O
2223,سّويدية,B-MISC
2223,ؤ,O
2223,مابين,O
2223,80,O
2223,تال,O
2223,99,O
2223,%,O
2223,ديال,O
2223,لمقالات,O
2223,ديال,O
2223,ويكيپيديا,B-ORG
2223,ب,O
2223,لكيبوانو,B-MISC
2223,ؤ,O
2223,ب,O
2223,لواراي,B-MISC
2223,.,O
2224,لبوت,O
2224,كيركّز,O
2224,سيرتو,O
2224,على,O
2224,لكائنات,O
2224,لحية,O
2224,،,O
2224,ؤ,O
2224,تّضاريس,O
2224,ؤ,O
2224,لعناصر,O
2224,لجغرافية,O
2224,بحال,O
2224,لويدان,O
2224,،,O
2224,سّدود,O
2224,،,O
2224,جّبال,O
2224,ؤ,O
2224,غيرهوم,O
2224,.,O
2225,معا,O
2225,لمجي,O
2225,د,O
2225,عام,O
2225,2014,O
2225,،,O
2225,كان,O
2225,قاد,O
2225,2,O
2225,.,O
2226,7,O
2226,مليون,O
2226,مقال,O
2226,،,O
2226,ب,O
2226,موعدّال,O
2226,ديال,O
2226,10,O
2226,0,O
2226,مقال,O
2226,ف,O
2226,نّهار,O
2226,،,O
2226,ؤ,O
2226,من,O
2226,داك,O
2226,لوقت,O
2226,تال,O
2226,يناير,B-MISC
2226,2019,I-MISC
2226,كان,O
2226,قاد,O
2226,9,O
2226,.,O
2227,5,O
2227,مليون,O
2227,مقال,O
2227,ب,O
2227,موعدال,O
2227,ديال,O
2227,4000,O
2227,مقال,O
2227,ف,O
2227,نّهار,O
2227,.,O
2228,جوج,O
2228,تلات,O
2228,منهوم,O
2228,ف,O
2228,ويكيپيديا,B-ORG
2228,ب,O
2228,لكيبوانو,B-MISC
2228,،,O
2228,لي,O
2228,هيّا,O
2228,لّوغة,O
2228,د,O
2228,لم,O
2228,ديال,O
2228,مرات,O
2228,يوهانسون,B-PER
2228,.,O
2229,ف,O
2229,15,B-MISC
2229,يونيو,I-MISC
2229,2013,I-MISC
2229,،,O
2229,وصلات,O
2229,ويكيپيديا,B-ORG
2229,ب,O
2229,سّويدية,B-MISC
2229,ل,O
2229,مليون,O
2229,مقال,O
2229,ؤ,O
2229,ولات,O
2229,تامن,O
2229,ويكيپيديا,B-ORG
2229,كاتحقق,O
2229,هاد,O
2229,لهاداف,O
2229,.,O
2230,حاليا,O
2230,هاد,O
2230,نّسخة,O
2230,د,O
2230,ويكيپيديا,B-ORG
2230,فايتة,O
2230,2,O
2230,د,O
2230,لملاين,O
2230,د,O
2230,لمقالات,O
2230,.,O
2231,ف,O
2231,2020,O
2231,،,O
2231,لسجبوت,O
2231,كان,O
2231,كايدير,O
2231,غير,O
2231,صيانة,O
2231,د,O
2231,لمقالات,O
2231,ف,O
2231,ويكيپيديا,B-ORG
2231,ب,O
2231,لكيبوانو,B-MISC
2231,،,O
2231,بلا,O
2231,مايزيد,O
2231,مقالات,O
2231,جداد,O
2231,بشكل,O
2231,منهاجي,O
2231,كيما,O
2231,قبل,O
2231,.,O
2232,بزاف,O
2232,د,O
2232,وسايل,O
2232,لإعلام,O
2232,نتاقدو,O
2232,تّخدام,O
2232,د,O
2232,هاد,O
2232,لبوت,O
2232,،,O
2232,حيت,O
2232,داكشي,O
2232,لي,O
2232,كيكتب,O
2232,ماكاتكونش,O
2232,فيه,O
2232,لمسة,O
2232,د,O
2232,بنادم,O
2232,.,O
2233,جّورنال,O
2233,د,O
2233,سيدني,B-ORG
2233,مورنين,I-ORG
2233,هيرالد,I-ORG
2233,قارنات,O
2233,لخدمة,O
2233,د,O
2233,هاد,O
2233,لبوت,O
2233,معا,O
2233,داكشي,O
2233,لي,O
2233,دار,O
2233,فيل,B-PER
2233,پاركر,I-PER
2233,لي,O
2233,كيتڭال,O
2233,بلي,O
2233,نشر,O
2233,85,O
2233,،,I-MISC
2233,0,O
2233,0,O
2233,كتاب,O
2233,مكتوبين,O
2233,ب,O
2233,بوت,O
2233,.,O
2234,يوهانسون,B-PER
2234,دافع,O
2234,على,O
2234,لخدمة,O
2234,ديالو,O
2234,ب,O
2234,لقول,O
2234,بلي,O
2234,يلا,O
2234,ماتكتبوش,O
2234,هاد,O
2234,لمقالات,O
2234,بشكل,O
2234,ؤطوماتيكي,O
2234,،,O
2234,"""",O
2234,غادي,O
2234,تولي,O
2234,ويكيپيديا,B-ORG
2234,فيها,O
2234,نحياز,O
2234,ل,O
2234,محتوى,O
2234,كيكتبوه,O
2234,رجال,O
2234,شباب,O
2234,ؤ,O
2234,بويض,O
2234,لي,O
2234,كيعكسو,O
2234,لهتيمامات,O
2234,غير,O
2234,ديال,O
2234,هاد,O
2234,لفيئة,O
2234,"""",O
2234,.,O
2235,السعودية,B-LOC
2235,،,O
2235,رسميا,O
2235,لمملكة,B-ORG
2235,لعربية,I-ORG
2235,السعودية,I-ORG
2235,هي,O
2235,بلاد,O
2235,ف,O
2235,لغرب,O
2235,ديال,O
2235,آسيا,B-LOC
2235,،,O
2235,واخدة,O
2235,لأغلبية,O
2235,ديال,O
2235,شبه,B-LOC
2235,لجزيرة,I-LOC
2235,لعربية,I-LOC
2235,،,O
2235,و,O
2235,أكبر,O
2235,دولة,O
2235,ف,O
2235,الشرق,B-LOC
2235,لأوسط,I-LOC
2235,من,O
2235,ناحية,O
2235,لمساحة,O
2235,.,O
2236,تايحدّوها,O
2236,من,O
2236,الشمال,O
2236,لعراق,B-LOC
2236,و,O
2236,لأردن,B-LOC
2236,،,O
2236,من,O
2236,الشرق,O
2236,لكويت,B-LOC
2236,و,O
2236,قطر,B-LOC
2236,و,O
2236,لإمارات,B-LOC
2236,و,O
2236,لبحرين,B-LOC
2236,،,O
2236,من,O
2236,لجنوب,O
2236,ليامان,B-LOC
2236,و,O
2236,سلطنة,B-LOC
2236,عمان,I-LOC
2236,،,O
2236,و,O
2236,من,O
2236,لغرب,O
2236,لبحر,B-LOC
2236,لحمر,I-LOC
2236,.,O
2237,السعودية,O
2237,واخدة,O
2237,سميّتها,O
2237,من,O
2237,لعائلة,O
2237,ديال,O
2237,آ,B-MISC
2237,ل,I-MISC
2237,سعود,I-MISC
2237,،,O
2237,اللي,O
2237,حاكمة,O
2237,لبلاد,O
2237,من,O
2237,1932,O
2237,.,O
2238,قبل,O
2238,كانت,O
2238,سميتها,O
2238,مملكة,B-ORG
2238,لحجاز,I-ORG
2238,و,I-ORG
2238,نجد,I-ORG
2238,،,O
2238,و,O
2238,حكموها,O
2238,بزاف,O
2238,د,O
2238,لبدان,O
2238,ف,O
2238,التاريخ,O
2238,منها,O
2238,لأمويين,B-MISC
2238,و,O
2238,لعباسيين,B-MISC
2238,و,O
2238,لفاطميين,B-MISC
2238,و,O
2238,الدولة,O
2238,لعتمانية,B-MISC
2238,.,O
2239,لبلاصة,O
2239,اللي,O
2239,السعودية,B-LOC
2239,دابا,O
2239,معروفة,O
2239,ف,O
2239,لعالم,O
2239,حيت,O
2239,هي,O
2239,لبلاصة,O
2239,اللي,O
2239,خرج,O
2239,منها,O
2239,لإسلام,B-MISC
2239,،,O
2239,و,O
2239,تولد,O
2239,و,O
2239,عاش,O
2239,فيها,O
2239,النبي,O
2239,محمد,B-PER
2239,.,O
2240,بزاف,O
2240,د,O
2240,لبلايص,O
2240,مهمة,O
2240,ف,O
2240,لإسلام,B-MISC
2240,(,O
2240,بحال,O
2240,مكة,B-LOC
2240,و,O
2240,لمدينة,B-LOC
2240,،,O
2240,و,O
2240,لكعبة,B-LOC
2240,),O
2240,جات,O
2240,ف,O
2240,السعودية,B-LOC
2240,،,O
2240,و,O
2240,تيجيو,O
2240,ليها,O
2240,الناس,O
2240,اللي,O
2240,باغين,O
2240,يمشيو,O
2240,للحج,O
2240,ولاّ,O
2240,لعمرة,O
2240,من,O
2240,لعالم,O
2240,كلّو,O
2240,.,O
2241,هادشي,O
2241,تيخلي,O
2241,السعودية,B-LOC
2241,بلاد,O
2241,عندها,O
2241,بلاصة,O
2241,مهمة,O
2241,،,O
2241,و,O
2241,تادخّل,O
2241,بزاف,O
2241,د,O
2241,الربح,O
2241,من,O
2241,هادشي,O
2241,(,O
2241,12,O
2241,مليار,O
2241,دولار,B-MISC
2241,ف,O
2241,لعام,O
2241,),O
2241,.,O
2242,تيسكنو,O
2242,ف,O
2242,السعودية,B-LOC
2242,تقريبا,O
2242,34,O
2242,.,O
2243,2,O
2243,مليون,O
2243,د,O
2243,الناس,O
2243,،,O
2243,و,O
2243,لعاصمة,O
2243,ديالها,O
2243,هي,O
2243,الرياض,B-LOC
2243,.,O
2244,اللغة,O
2244,الرسمية,O
2244,د,O
2244,لبلاد,O
2244,هي,O
2244,لعربية,B-MISC
2244,،,O
2244,و,O
2244,لفلوس,O
2244,اللي,O
2244,تاتخدّم,O
2244,هي,O
2244,الريال,B-MISC
2244,السعودي,I-MISC
2244,.,O
2245,السعودية,B-LOC
2245,عندها,O
2245,قتصاد,O
2245,صحيح,O
2245,(,O
2245,مرتبة,O
2245,هي,O
2245,19,O
2245,أكبر,O
2245,قتصاد,O
2245,ف,O
2245,لعالم,O
2245,),O
2245,حيت,O
2245,عندها,O
2245,لپطرول,O
2245,بزاف,O
2245,(,O
2245,هي,O
2245,تاني,O
2245,أكتر,O
2245,بلاد,O
2245,كاتصدّر,O
2245,لپطرول,O
2245,ف,O
2245,لعالم,O
2245,),O
2245,.,O
2246,هي,O
2246,داخلة,O
2246,ف,O
2246,بزاف,O
2246,د,O
2246,لمنضمات,O
2246,لعالمية,O
2246,بحال,O
2246,لأمم,B-ORG
2246,لمتحدة,I-ORG
2246,و,O
2246,لجامعة,B-ORG
2246,د,I-ORG
2246,الدول,I-ORG
2246,لعربية,I-ORG
2246,و,O
2246,منضمة,B-ORG
2246,التعاون,I-ORG
2246,لإسلامي,I-ORG
2246,و,O
2246,مجلس,B-ORG
2246,التعاون,I-ORG
2246,د,I-ORG
2246,دول,I-ORG
2246,لخليج,I-ORG
2246,و,O
2246,جي,B-ORG
2246,20,I-ORG
2246,و,O
2246,صندوق,B-ORG
2246,النقد,I-ORG
2246,الدولي,I-ORG
2246,و,O
2246,منضمة,B-ORG
2246,التجارة,I-ORG
2246,لعالمية,I-ORG
2246,و,O
2246,أوپبك,B-ORG
2246,.,O
2247,لشبونة,B-LOC
2247,(,O
2247,ب,O
2247,لبرتغالية,B-MISC
2247,:,O
2247,Lisboa,B-LOC
2247,),O
2247,هي,O
2247,لعاصيما,O
2247,ديال,O
2247,لبرتغال,B-LOC
2247,و,O
2247,أكبر,O
2247,مدينة,O
2247,فيها,O
2247,.,O
2248,لشبونة,B-LOC
2248,جات,O
2248,ف,O
2248,لغرب,O
2248,ديال,O
2248,لبلاد,O
2248,و,O
2248,تيدوز,O
2248,منها,O
2248,لواد,O
2248,ديال,O
2248,الطاج,O
2248,.,O
2249,هي,O
2249,لعاصمة,O
2249,لوحيدة,O
2249,ف,O
2249,أوروپا,B-LOC
2249,اللي,O
2249,كاطّل,O
2249,على,O
2249,لمحيط,B-LOC
2249,لأطلسي,I-LOC
2249,،,O
2249,و,O
2249,ف,O
2249,لمنطقة,O
2249,ديالها,O
2249,فين,O
2249,جات,O
2249,أكتلا,O
2249,بلاصة,O
2249,ف,O
2249,لغرب,O
2249,ديال,O
2249,أوروپا,B-LOC
2249,لقارية,O
2249,،,O
2249,و,O
2249,هي,O
2249,"""",O
2249,كابو,B-LOC
2249,دا,I-LOC
2249,روكا,I-LOC
2249,"""",O
2249,.,O
2250,تسيكنو,O
2250,ف,O
2250,وسط,O
2250,لمدينة,O
2250,د,O
2250,لشبونة,B-LOC
2250,تقريبا,O
2250,نص,O
2250,مليون,O
2250,د,O
2250,الناس,O
2250,،,O
2250,ويلا,O
2250,حسبنا,O
2250,النواحي,O
2250,تاهوما,O
2250,تايوصل,O
2250,الرقم,O
2250,ل,O
2250,تلاتة,O
2250,د,O
2250,لمليون,O
2250,.,O
2251,لشبونة,B-LOC
2251,هي,O
2251,وحدا,O
2251,من,O
2251,أقدم,O
2251,لمدن,O
2251,ف,O
2251,لعالم,O
2251,،,O
2251,و,O
2251,دازو,O
2251,عليها,O
2251,بزاف,O
2251,د,O
2251,لحضارات,O
2251,بحال,O
2251,ا,O
2251,لرومان,B-MISC
2251,و,O
2251,لجرمانيين,B-MISC
2251,و,O
2251,لمسلمين,B-MISC
2251,و,O
2251,لقشتاليين,B-MISC
2251,.,O
2252,هي,O
2252,لعاصمة,O
2252,ديال,O
2252,لبرتغال,B-LOC
2252,من,O
2252,1256,O
2252,،,O
2252,و,O
2252,عندها,O
2252,تاريخ,O
2252,بحري,O
2252,كبير,O
2252,.,O
2253,منها,O
2253,منين,O
2253,قلّع,O
2253,ڤا,O
2253,سكو,B-PER
2253,دا,I-PER
2253,ݣاما,I-PER
2253,،,O
2253,اللي,O
2253,دار,O
2253,على,O
2253,إفريقيا,B-LOC
2253,و,O
2253,وصل,O
2253,تال,O
2253,لهند,B-LOC
2253,،,O
2253,و,O
2253,خلاّ,O
2253,لبرتغال,B-LOC
2253,تكون,O
2253,قوّة,O
2253,كبيرة,O
2253,ف,O
2253,لعالم,O
2253,ف,O
2253,لقرون,O
2253,16,O
2253,و,O
2253,17,O
2253,.,O
2254,واد,B-LOC
